"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6136","Business Name: Валидация и стили","chromium","Wed May 13 09:46:09 UTC 2026","passed","Wed May 13 09:46:15 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16933","Password Confirmation: Валидация и стили","firefox","Wed May 13 10:16:24 UTC 2026","passed","Wed May 13 10:16:41 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Пустой ввод","chromium","Wed May 13 09:52:33 UTC 2026","skipped","Wed May 13 09:52:33 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка минимальной длины","firefox","Wed May 13 10:00:35 UTC 2026","skipped","Wed May 13 10:00:35 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка минимальной длины","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","120101","reCAPTCHA: Visibility and Integration","firefox","Wed May 13 10:13:36 UTC 2026","broken","Wed May 13 10:15:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка регистра","firefox","Wed May 13 10:00:35 UTC 2026","skipped","Wed May 13 10:00:35 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка стилей элементов","chromium","Wed May 13 09:52:33 UTC 2026","skipped","Wed May 13 09:52:33 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","6210","Комплексная проверка элементов хедера и навигации","firefox","Wed May 13 10:25:32 UTC 2026","passed","Wed May 13 10:25:38 UTC 2026","Header Navigation Audit @regression","ui/navigation/N Header Navigation and UI Audit.spec.ts","",""
"","0","Password - проверка максимальной длины","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","38897","Email: Проверка форматов и безопасности","webkit","Wed May 13 10:32:43 UTC 2026","passed","Wed May 13 10:33:22 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без @ (user)","firefox","Wed May 13 10:00:35 UTC 2026","skipped","Wed May 13 10:00:35 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","16628","Загрузка документа на странице Upload License & Insurance","chromium","Wed May 13 09:55:40 UTC 2026","failed","Wed May 13 09:55:57 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","0","Проверка видимости полей формы","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация обязательных полей","webkit","Wed May 13 10:26:15 UTC 2026","skipped","Wed May 13 10:26:15 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","UI/UX: Проверка адаптивности и пользовательского интерфейса","chromium","Wed May 13 09:50:52 UTC 2026","skipped","Wed May 13 09:50:52 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","75363","Full Name: Валидация и форматы","webkit","Wed May 13 10:31:27 UTC 2026","passed","Wed May 13 10:32:42 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","71083","Full Name: Валидация и форматы","firefox","Wed May 13 10:10:54 UTC 2026","passed","Wed May 13 10:12:05 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","27330","Password: Валидация и безопасность","webkit","Wed May 13 10:33:31 UTC 2026","passed","Wed May 13 10:33:59 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","17895","Password: Валидация и безопасность","firefox","Wed May 13 10:12:45 UTC 2026","passed","Wed May 13 10:13:03 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16928","Навигация и проверка страницы Account Settings с валидацией поля Name","firefox","Wed May 13 10:23:03 UTC 2026","failed","Wed May 13 10:23:20 UTC 2026","Account Settings Suite @regression","ui/navigation/J Login and Navigation to Account Settings - User use Lite plan.spec.ts","",""
"","0","Валидация обязательных полей","chromium","Wed May 13 09:36:13 UTC 2026","skipped","Wed May 13 09:36:13 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Валидация некорректного email: без домена верхнего уровня (user@test)","chromium","Wed May 13 09:36:13 UTC 2026","skipped","Wed May 13 09:36:13 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","7866","Навигация и проверка страницы Messages","chromium","Wed May 13 09:56:54 UTC 2026","passed","Wed May 13 09:57:02 UTC 2026","Messages Suite @regression","ui/navigation/I Login and Navigation to Messages - User use Lite plan.spec.ts","",""
"","5917","Search, Sort and View Admin Details","chromium","Wed May 13 09:35:51 UTC 2026","passed","Wed May 13 09:35:57 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","4903","Навигация к форме Homeowner Signup и проверка отображения","chromium","Wed May 13 09:50:53 UTC 2026","passed","Wed May 13 09:50:58 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","15016","Email: Валидация и стили","firefox","Wed May 13 10:15:53 UTC 2026","passed","Wed May 13 10:16:08 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
