"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6714","Business Phone Number: Валидация и форматы","firefox","2026-07-18","passed","2026-07-18","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка сообщения об ошибке для неверного пароля","firefox","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Неуспешная авторизация с неверными данными","chromium","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","16355","Навигация и проверка страницы Account Settings с валидацией поля Name","chromium","2026-07-18","failed","2026-07-18","Account Settings Suite @regression","ui/navigation/J Login and Navigation to Account Settings - User use Lite plan.spec.ts","",""
"","120557","reCAPTCHA: Visibility and Integration","webkit","2026-07-18","broken","2026-07-18","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка сообщения об ошибке для неверного пароля","webkit","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","chromium","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","6344","01 - Авторизация и навигация на страницу Explanation","firefox","2026-07-18","failed","2026-07-18","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","4283","Delete Admin Action - Cancel/Dismiss @new","firefox","2026-07-18","passed","2026-07-18","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","chromium","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация обязательных полей","firefox","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Email - проверка максимальной длины","chromium","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка спецсимволов","firefox","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","firefox","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30384","Комплексная проверка вкладки E-dition и интерактивного iframe","chromium","2026-07-18","broken","2026-07-18","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","0","Forgot Password - проверка функциональности","chromium","2026-07-18","skipped","2026-07-18","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Пустой ввод","chromium","2026-07-18","skipped","2026-07-18","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
