"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33431","Email: Проверка форматов и безопасности","chromium","Wed Apr 08 08:18:19 UTC 2026","passed","Wed Apr 08 08:18:53 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","5361","01 - Авторизация и навигация на страницу Explanation","chromium","Wed Apr 08 08:24:01 UTC 2026","failed","Wed Apr 08 08:24:06 UTC 2026","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","6243","Business Phone Number: Валидация и форматы","webkit","Wed Apr 08 09:04:10 UTC 2026","passed","Wed Apr 08 09:04:16 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Registration Submission: End-to-End Flow","firefox","Wed Apr 08 08:43:36 UTC 2026","skipped","Wed Apr 08 08:43:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка лишних пробелов","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация обязательных полей","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка максимальной длины","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Функциональные клики в навигации","firefox","Wed Apr 08 08:45:29 UTC 2026","skipped","Wed Apr 08 08:45:29 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Валидация формата email","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Проверка производительности","firefox","Wed Apr 08 08:45:29 UTC 2026","skipped","Wed Apr 08 08:45:29 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","1","Forgot Password - проверка функциональности","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","11770","Search, Sort and View Admin Details","webkit","Wed Apr 08 08:50:53 UTC 2026","passed","Wed Apr 08 08:51:05 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Registration Submission: End-to-End Flow","chromium","Wed Apr 08 08:21:45 UTC 2026","skipped","Wed Apr 08 08:21:45 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","4025","Комплексная проверка элементов хедера и навигации","chromium","Wed Apr 08 08:27:59 UTC 2026","passed","Wed Apr 08 08:28:03 UTC 2026","Header Navigation Audit @regression","ui/navigation/N Header Navigation and UI Audit.spec.ts","",""
"","34356","Email: Проверка форматов и безопасности","firefox","Wed Apr 08 08:40:05 UTC 2026","passed","Wed Apr 08 08:40:39 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","30018","Навигация и проверка страницы Request Quotes","chromium","Wed Apr 08 08:25:58 UTC 2026","passed","Wed Apr 08 08:26:28 UTC 2026","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","69928","Full Name: Валидация и форматы","chromium","Wed Apr 08 08:17:10 UTC 2026","passed","Wed Apr 08 08:18:19 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","2790","Delete Admin Action - Cancel/Dismiss @new","firefox","Wed Apr 08 08:28:11 UTC 2026","passed","Wed Apr 08 08:28:14 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Email - проверка максимальной длины","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4287","Проверка элементов футера и навигационных ссылок","chromium","Wed Apr 08 08:27:55 UTC 2026","passed","Wed Apr 08 08:27:59 UTC 2026","Footer and Links Validation @regression","ui/navigation/M Footer Navigation and Sections Audit.spec.ts","",""
"","0","Функциональные клики в навигации","chromium","Wed Apr 08 08:23:24 UTC 2026","skipped","Wed Apr 08 08:23:24 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Проверка загруженного документа в админ-панели","chromium","Wed Apr 08 08:25:33 UTC 2026","skipped","Wed Apr 08 08:25:33 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","15901","Загрузка документа на странице Upload License & Insurance","chromium","Wed Apr 08 08:25:17 UTC 2026","failed","Wed Apr 08 08:25:33 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","1","UI/UX: Проверка адаптивности и пользовательского интерфейса","chromium","Wed Apr 08 08:21:45 UTC 2026","skipped","Wed Apr 08 08:21:45 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16875","Password Confirmation: Валидация и стили","firefox","Wed Apr 08 08:44:23 UTC 2026","passed","Wed Apr 08 08:44:40 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Спецсимволы и длинный запрос","chromium","Wed Apr 08 08:23:24 UTC 2026","skipped","Wed Apr 08 08:23:24 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Валидация формата email","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","32831","Проверка функциональности переключателя меню","firefox","Wed Apr 08 08:50:08 UTC 2026","passed","Wed Apr 08 08:50:41 UTC 2026","Menu Toggle Suite @regression","ui/navigation/K Login and Navigation to Menu Toggle - User use Lite plan.spec.ts","",""
"","0","Email - проверка лишних пробелов","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Пустой ввод","chromium","Wed Apr 08 08:23:24 UTC 2026","skipped","Wed Apr 08 08:23:24 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","71469","Full Name: Валидация и форматы","webkit","Wed Apr 08 09:02:24 UTC 2026","passed","Wed Apr 08 09:03:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","34503","Email: Проверка форматов и безопасности","webkit","Wed Apr 08 09:03:36 UTC 2026","passed","Wed Apr 08 09:04:10 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","firefox","Wed Apr 08 08:43:36 UTC 2026","skipped","Wed Apr 08 08:43:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка минимальной длины","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4225","Успешная авторизация с валидными данными","firefox","Wed Apr 08 08:28:26 UTC 2026","failed","Wed Apr 08 08:28:31 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка безопасности (XSS и SQL-инъекции)","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Неуспешная авторизация с неверными данными","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","5295","Delete Admin Action - Cancel/Dismiss @new","webkit","Wed Apr 08 08:51:24 UTC 2026","passed","Wed Apr 08 08:51:29 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","7332","Навигация и проверка страницы Messages","chromium","Wed Apr 08 08:26:28 UTC 2026","passed","Wed Apr 08 08:26:35 UTC 2026","Messages Suite @regression","ui/navigation/I Login and Navigation to Messages - User use Lite plan.spec.ts","",""
"","0","Проверка типов полей ввода","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация обязательных полей","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без имени пользователя (@test.com)","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","19788","Password: Валидация и безопасность","webkit","Wed Apr 08 09:04:16 UTC 2026","passed","Wed Apr 08 09:04:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","6853","Search, Sort and View Admin Details","firefox","Wed Apr 08 08:28:04 UTC 2026","passed","Wed Apr 08 08:28:10 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","14887","Email: Валидация и стили","firefox","Wed Apr 08 08:43:52 UTC 2026","passed","Wed Apr 08 08:44:07 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Email - проверка максимальной длины","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка отображения (скрыт/показать)","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","18237","Password: Валидация и безопасность","firefox","Wed Apr 08 08:40:45 UTC 2026","passed","Wed Apr 08 08:41:03 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","7238","Комплексная проверка вкладки E-dition и интерактивного iframe","firefox","Wed Apr 08 08:45:50 UTC 2026","failed","Wed Apr 08 08:45:57 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","0","Forgot Password - проверка функциональности","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка спецсимволов","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Спецсимволы и длинный запрос","firefox","Wed Apr 08 08:45:29 UTC 2026","skipped","Wed Apr 08 08:45:29 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Password - проверка минимальной длины","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","18663","Signup Button: Валидация и функциональность","firefox","Wed Apr 08 08:41:17 UTC 2026","passed","Wed Apr 08 08:41:36 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка видимости полей формы","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","5723","Навигация к форме Homeowner Signup и проверка отображения","firefox","Wed Apr 08 08:43:37 UTC 2026","passed","Wed Apr 08 08:43:42 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","12980","Password Confirmation: Валидация и безопасность","chromium","Wed Apr 08 08:19:15 UTC 2026","passed","Wed Apr 08 08:19:28 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидный поисковый запрос через Enter","chromium","Wed Apr 08 08:23:24 UTC 2026","skipped","Wed Apr 08 08:23:24 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","15867","Password Confirmation: Валидация и безопасность","webkit","Wed Apr 08 09:04:36 UTC 2026","passed","Wed Apr 08 09:04:52 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","17589","Загрузка документа на странице Upload License & Insurance","firefox","Wed Apr 08 08:47:47 UTC 2026","failed","Wed Apr 08 08:48:05 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","14893","Password: Валидация и стили","chromium","Wed Apr 08 08:22:13 UTC 2026","passed","Wed Apr 08 08:22:28 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","5753","01 - Авторизация и навигация на страницу Explanation","firefox","Wed Apr 08 08:46:17 UTC 2026","failed","Wed Apr 08 08:46:22 UTC 2026","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","71294","Full Name: Валидация и форматы","firefox","Wed Apr 08 08:38:53 UTC 2026","passed","Wed Apr 08 08:40:05 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка производительности","chromium","Wed Apr 08 08:23:24 UTC 2026","skipped","Wed Apr 08 08:23:24 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Email - проверка спецсимволов","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без имени пользователя (@test.com)","webkit","Wed Apr 08 08:51:47 UTC 2026","skipped","Wed Apr 08 08:51:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","14169","Password Confirmation: Валидация и безопасность","firefox","Wed Apr 08 08:41:03 UTC 2026","passed","Wed Apr 08 08:41:17 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","16517","Навигация и проверка страницы Account Settings с валидацией поля Name","firefox","Wed Apr 08 08:49:50 UTC 2026","failed","Wed Apr 08 08:50:07 UTC 2026","Account Settings Suite @regression","ui/navigation/J Login and Navigation to Account Settings - User use Lite plan.spec.ts","",""
"","1","Email - проверка безопасности (XSS и SQL-инъекции)","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","firefox","Wed Apr 08 08:28:32 UTC 2026","skipped","Wed Apr 08 08:28:32 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","15704","Signup Button: Валидация и взаимодействие","firefox","Wed Apr 08 08:44:40 UTC 2026","passed","Wed Apr 08 08:44:55 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Password - проверка пробелов","chromium","Wed Apr 08 08:07:07 UTC 2026","skipped","Wed Apr 08 08:07:07 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
