"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39377","Email: Проверка форматов и безопасности","webkit","Sun May 24 10:11:11 UTC 2026","passed","Sun May 24 10:11:50 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","30384","Комплексная проверка вкладки E-dition и интерактивного iframe","chromium","Sun May 24 09:31:16 UTC 2026","broken","Sun May 24 09:31:46 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","0","Password - проверка отображения (скрыт/показать)","firefox","Sun May 24 09:38:16 UTC 2026","skipped","Sun May 24 09:38:16 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","chromium","Sun May 24 09:13:44 UTC 2026","skipped","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","8563","Загрузка и удаление логотипа в Contractor Profile Setup","chromium","Sun May 24 09:32:34 UTC 2026","failed","Sun May 24 09:32:42 UTC 2026","Business Logo Management Suite @regression","ui/navigation/E Login and Navigation to Contractor Profile Setup - User use Lite plan.spec.ts","",""
"","14150","Password Confirmation: Валидация и безопасность","firefox","Sun May 24 09:50:50 UTC 2026","passed","Sun May 24 09:51:04 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка безопасности (XSS и SQL-инъекции)","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Проверка типов полей ввода","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Password - проверка минимальной длины","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка сложности пароля","chromium","Sun May 24 09:13:44 UTC 2026","skipped","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","7867","Search, Sort and View Admin Details","firefox","Sun May 24 09:37:46 UTC 2026","passed","Sun May 24 09:37:54 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка спецсимволов","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка сообщения об ошибке для пустого поля","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Проверка производительности","chromium","Sun May 24 09:30:11 UTC 2026","skipped","Sun May 24 09:30:11 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","3243","Успешная авторизация с валидными данными","chromium","Sun May 24 09:13:41 UTC 2026","failed","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка стилей элементов","chromium","Sun May 24 09:30:11 UTC 2026","skipped","Sun May 24 09:30:11 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","27817","Навигация и проверка страницы Reviews Settings","firefox","Sun May 24 09:59:09 UTC 2026","passed","Sun May 24 09:59:37 UTC 2026","Reviews Settings Suite @regression","ui/navigation/G Login and Navigation to Reviews Settings - User use Lite plan.spec.ts","",""
"","1","Визуальные проверки и доступность","firefox","Sun May 24 09:55:18 UTC 2026","skipped","Sun May 24 09:55:18 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Password - проверка сообщения об ошибке для пустого поля","firefox","Sun May 24 09:38:16 UTC 2026","skipped","Sun May 24 09:38:16 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Валидный поисковый запрос через Enter","firefox","Sun May 24 09:55:18 UTC 2026","skipped","Sun May 24 09:55:18 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","26049","Навигация и проверка страницы Reviews Settings","chromium","Sun May 24 09:33:38 UTC 2026","passed","Sun May 24 09:34:04 UTC 2026","Reviews Settings Suite @regression","ui/navigation/G Login and Navigation to Reviews Settings - User use Lite plan.spec.ts","",""
"","5970","Навигация к форме Homeowner Signup и проверка отображения","firefox","Sun May 24 09:53:24 UTC 2026","passed","Sun May 24 09:53:30 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","16368","Password: Валидация и стили","firefox","Sun May 24 09:53:55 UTC 2026","passed","Sun May 24 09:54:11 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","13164","Password Confirmation: Валидация и безопасность","chromium","Sun May 24 09:25:56 UTC 2026","passed","Sun May 24 09:26:09 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","34250","Email: Проверка форматов и безопасности","chromium","Sun May 24 09:24:59 UTC 2026","passed","Sun May 24 09:25:33 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка видимости полей формы","chromium","Sun May 24 09:13:44 UTC 2026","skipped","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","120534","reCAPTCHA: Visibility and Integration","webkit","Sun May 24 10:07:40 UTC 2026","broken","Sun May 24 10:09:40 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","chromium","Sun May 24 09:28:28 UTC 2026","skipped","Sun May 24 09:28:28 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","firefox","Sun May 24 09:38:16 UTC 2026","skipped","Sun May 24 09:38:16 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30078","Проверка функциональности переключателя меню","chromium","Sun May 24 09:35:36 UTC 2026","passed","Sun May 24 09:36:06 UTC 2026","Menu Toggle Suite @regression","ui/navigation/K Login and Navigation to Menu Toggle - User use Lite plan.spec.ts","",""
"","5711","Business Phone Number: Валидация и форматы","chromium","Sun May 24 09:25:33 UTC 2026","passed","Sun May 24 09:25:39 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","70145","Full Name: Валидация и форматы","chromium","Sun May 24 09:23:49 UTC 2026","passed","Sun May 24 09:24:59 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","5707","01 - Авторизация и навигация на страницу Explanation","chromium","Sun May 24 09:32:01 UTC 2026","failed","Sun May 24 09:32:06 UTC 2026","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","18306","Password Confirmation: Валидация и безопасность","webkit","Sun May 24 10:07:01 UTC 2026","passed","Sun May 24 10:07:20 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16468","Signup Button: Валидация и взаимодействие","firefox","Sun May 24 09:54:29 UTC 2026","passed","Sun May 24 09:54:45 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Валидация некорректного email: без @ (user)","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Проверка типов полей ввода","firefox","Sun May 24 09:38:17 UTC 2026","skipped","Sun May 24 09:38:17 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","15536","Password: Валидация и стили","chromium","Sun May 24 09:28:57 UTC 2026","passed","Sun May 24 09:29:13 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Валидация формата email","chromium","Sun May 24 09:13:44 UTC 2026","skipped","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4316","Успешная авторизация с валидными данными","firefox","Sun May 24 09:38:11 UTC 2026","failed","Sun May 24 09:38:16 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30222","Комплексная проверка вкладки E-dition и интерактивного iframe","firefox","Sun May 24 09:56:25 UTC 2026","broken","Sun May 24 09:56:55 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","0","Неуспешная авторизация с неверными данными","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","firefox","Sun May 24 09:53:23 UTC 2026","skipped","Sun May 24 09:53:23 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Registration Submission: End-to-End Flow","firefox","Sun May 24 09:53:23 UTC 2026","skipped","Sun May 24 09:53:23 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16397","Password Confirmation: Валидация и стили","chromium","Sun May 24 09:29:13 UTC 2026","passed","Sun May 24 09:29:29 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Email - проверка регистра","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Функциональные клики в навигации","firefox","Sun May 24 09:55:18 UTC 2026","skipped","Sun May 24 09:55:18 UTC 2026","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Валидация формата email","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка сообщения об ошибке для пустого поля","chromium","Sun May 24 09:13:44 UTC 2026","skipped","Sun May 24 09:13:44 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка видимости полей формы","firefox","Sun May 24 09:38:17 UTC 2026","skipped","Sun May 24 09:38:17 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка максимальной длины","webkit","Sun May 24 10:04:34 UTC 2026","skipped","Sun May 24 10:04:34 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","firefox","Sun May 24 09:38:16 UTC 2026","skipped","Sun May 24 09:38:16 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Несуществующий запрос","chromium","Sun May 24 09:30:11 UTC 2026","skipped","Sun May 24 09:30:11 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","15758","Навигация и проверка страницы Account Settings с валидацией поля Name","chromium","Sun May 24 09:35:20 UTC 2026","failed","Sun May 24 09:35:35 UTC 2026","Account Settings Suite @regression","ui/navigation/J Login and Navigation to Account Settings - User use Lite plan.spec.ts","",""
