"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31328","Навигация и проверка страницы Request Quotes","firefox","2026-07-10","passed","2026-07-10","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","firefox","2026-07-10","skipped","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","17854","Password: Валидация и безопасность","firefox","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","6404","Комплексная проверка элементов хедера и навигации","firefox","2026-07-10","passed","2026-07-10","Header Navigation Audit @regression","ui/navigation/N Header Navigation and UI Audit.spec.ts","",""
"","16549","Password: Валидация и безопасность","chromium","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","69885","Full Name: Валидация и форматы","chromium","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка типов полей ввода","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30158","Проверка элементов футера и навигационных ссылок","firefox","2026-07-10","broken","2026-07-10","Footer and Links Validation @regression","ui/navigation/M Footer Navigation and Sections Audit.spec.ts","",""
"","4424","Навигация к форме Homeowner Signup и проверка отображения","chromium","2026-07-10","passed","2026-07-10","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","12921","Password Confirmation: Валидация и безопасность","chromium","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","7260","Business Name: Валидация и стили","firefox","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без @ (user)","webkit","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","6854","Search, Sort and View Admin Details","firefox","2026-07-10","passed","2026-07-10","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","15999","Загрузка документа на странице Upload License & Insurance","chromium","2026-07-10","failed","2026-07-10","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","14787","Password: Валидация и стили","chromium","2026-07-10","passed","2026-07-10","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Проверка видимости полей формы","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","27078","Навигация и проверка страницы Reviews Settings","firefox","2026-07-10","passed","2026-07-10","Reviews Settings Suite @regression","ui/navigation/G Login and Navigation to Reviews Settings - User use Lite plan.spec.ts","",""
"","28934","Проверка функциональности переключателя меню","chromium","2026-07-10","passed","2026-07-10","Menu Toggle Suite @regression","ui/navigation/K Login and Navigation to Menu Toggle - User use Lite plan.spec.ts","",""
"","0","Password - проверка пробелов","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","21428","Signup Button: Валидация и функциональность","webkit","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","27180","Password: Валидация и безопасность","webkit","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","22475","Password Confirmation: Валидация и безопасность","webkit","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидный поисковый запрос через Enter","chromium","2026-07-10","skipped","2026-07-10","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","15925","Password: Валидация и стили","firefox","2026-07-10","passed","2026-07-10","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","30398","Комплексная проверка вкладки E-dition и интерактивного iframe","chromium","2026-07-10","broken","2026-07-10","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","0","Email - проверка регистра","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","13612","Email: Валидация и стили","chromium","2026-07-10","passed","2026-07-10","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Проверка производительности","firefox","2026-07-10","skipped","2026-07-10","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","4193","Успешная авторизация с валидными данными","webkit","2026-07-10","failed","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","33308","Проверка функциональности переключателя меню","firefox","2026-07-10","passed","2026-07-10","Menu Toggle Suite @regression","ui/navigation/K Login and Navigation to Menu Toggle - User use Lite plan.spec.ts","",""
"","0","Функциональные клики в навигации","chromium","2026-07-10","skipped","2026-07-10","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Registration Submission: End-to-End Flow","chromium","2026-07-10","skipped","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","120534","reCAPTCHA: Visibility and Integration","webkit","2026-07-10","broken","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без имени пользователя (@test.com)","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация формата email","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Forgot Password - проверка функциональности","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4925","Search, Sort and View Admin Details","chromium","2026-07-10","passed","2026-07-10","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка лишних пробелов","chromium","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Визуальные проверки и доступность","firefox","2026-07-10","skipped","2026-07-10","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","firefox","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","5824","Business Phone Number: Валидация и форматы","firefox","2026-07-10","passed","2026-07-10","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка типов полей ввода","webkit","2026-07-10","skipped","2026-07-10","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
