"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Спецсимволы и длинный запрос","firefox","Sun Mar 29 08:24:02 UTC 2026","skipped","Sun Mar 29 08:24:02 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Несуществующий запрос","firefox","Sun Mar 29 08:24:02 UTC 2026","skipped","Sun Mar 29 08:24:02 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","30169","Комплексная проверка вкладки E-dition и интерактивного iframe","firefox","Sun Mar 29 08:25:14 UTC 2026","broken","Sun Mar 29 08:25:44 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","3926","Комплексная проверка элементов хедера и навигации","chromium","Sun Mar 29 08:06:28 UTC 2026","passed","Sun Mar 29 08:06:32 UTC 2026","Header Navigation Audit @regression","ui/navigation/N Header Navigation and UI Audit.spec.ts","",""
"","0","Forgot Password - проверка функциональности","webkit","Sun Mar 29 08:31:18 UTC 2026","skipped","Sun Mar 29 08:31:18 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","firefox","Sun Mar 29 08:07:01 UTC 2026","skipped","Sun Mar 29 08:07:01 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","5897","01 - Авторизация и навигация на страницу Explanation","firefox","Sun Mar 29 08:26:04 UTC 2026","failed","Sun Mar 29 08:26:09 UTC 2026","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","25333","Навигация и проверка страницы Reviews Settings","chromium","Sun Mar 29 08:04:01 UTC 2026","passed","Sun Mar 29 08:04:26 UTC 2026","Reviews Settings Suite @regression","ui/navigation/G Login and Navigation to Reviews Settings - User use Lite plan.spec.ts","",""
"","0","Проверка загруженного документа в админ-панели","firefox","Sun Mar 29 08:27:54 UTC 2026","skipped","Sun Mar 29 08:27:54 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","0","Password - проверка сложности пароля","firefox","Sun Mar 29 08:07:01 UTC 2026","skipped","Sun Mar 29 08:07:01 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","8358","Full Name: Валидация и стили","chromium","Sun Mar 29 08:00:33 UTC 2026","passed","Sun Mar 29 08:00:42 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
