"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Registration Submission: End-to-End Flow","firefox","Fri May 15 10:22:00 UTC 2026","skipped","Fri May 15 10:22:00 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","8367","Навигация и проверка страницы Messages","firefox","Fri May 15 10:28:46 UTC 2026","passed","Fri May 15 10:28:54 UTC 2026","Messages Suite @regression","ui/navigation/I Login and Navigation to Messages - User use Lite plan.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка лишних пробелов","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Password - проверка безопасности (XSS и SQL-инъекции)","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","16166","Password: Валидация и стили","firefox","Fri May 15 10:22:32 UTC 2026","passed","Fri May 15 10:22:48 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","2842","Delete Admin Action - Cancel/Dismiss @new","firefox","Fri May 15 10:06:32 UTC 2026","passed","Fri May 15 10:06:35 UTC 2026","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","34490","Email: Проверка форматов и безопасности","firefox","Fri May 15 10:18:27 UTC 2026","passed","Fri May 15 10:19:01 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидный поисковый запрос через Enter","chromium","Fri May 15 09:59:02 UTC 2026","skipped","Fri May 15 09:59:02 UTC 2026","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Email - проверка безопасности (XSS и SQL-инъекции)","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка максимальной длины","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4388","01 - Авторизация и навигация на страницу Explanation","chromium","Fri May 15 10:00:51 UTC 2026","failed","Fri May 15 10:00:55 UTC 2026","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","28702","Проверка функциональности переключателя меню","chromium","Fri May 15 10:04:16 UTC 2026","passed","Fri May 15 10:04:45 UTC 2026","Menu Toggle Suite @regression","ui/navigation/K Login and Navigation to Menu Toggle - User use Lite plan.spec.ts","",""
"","0","Email - проверка регистра","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация формата email","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Registration Submission: End-to-End Flow","chromium","Fri May 15 09:57:24 UTC 2026","skipped","Fri May 15 09:57:24 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","30288","Проверка элементов футера и навигационных ссылок","chromium","Fri May 15 10:05:49 UTC 2026","broken","Fri May 15 10:06:19 UTC 2026","Footer and Links Validation @regression","ui/navigation/M Footer Navigation and Sections Audit.spec.ts","",""
"","120116","reCAPTCHA: Visibility and Integration","firefox","Fri May 15 10:20:00 UTC 2026","broken","Fri May 15 10:22:00 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Неуспешная авторизация с неверными данными","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка загруженного документа в админ-панели","firefox","Fri May 15 10:27:46 UTC 2026","skipped","Fri May 15 10:27:46 UTC 2026","Upload License and Insurance Suite @regression","ui/navigation/F Login and Navigation to Upload License and Insurance - User use Lite plan.spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","31408","Навигация и проверка страницы Request Quotes","firefox","Fri May 15 10:28:14 UTC 2026","passed","Fri May 15 10:28:46 UTC 2026","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","34900","Email: Проверка форматов и безопасности","webkit","Fri May 15 10:34:03 UTC 2026","passed","Fri May 15 10:34:37 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка отображения (скрыт/показать)","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","17970","Password: Валидация и безопасность","firefox","Fri May 15 10:19:08 UTC 2026","passed","Fri May 15 10:19:26 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация формата email","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30254","Комплексная проверка вкладки E-dition и интерактивного iframe","firefox","Fri May 15 10:25:02 UTC 2026","broken","Fri May 15 10:25:32 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","71353","Full Name: Валидация и форматы","firefox","Fri May 15 10:17:15 UTC 2026","passed","Fri May 15 10:18:27 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","16459","Password Confirmation: Валидация и безопасность","webkit","Fri May 15 10:35:04 UTC 2026","passed","Fri May 15 10:35:20 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка минимальной длины","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка типов полей ввода","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","4331","Навигация к форме Homeowner Signup и проверка отображения","chromium","Fri May 15 09:57:24 UTC 2026","passed","Fri May 15 09:57:29 UTC 2026","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Валидация некорректного email: без имени пользователя (@test.com)","firefox","Fri May 15 10:06:53 UTC 2026","skipped","Fri May 15 10:06:53 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30423","Комплексная проверка вкладки E-dition и интерактивного iframe","chromium","Fri May 15 10:00:07 UTC 2026","broken","Fri May 15 10:00:37 UTC 2026","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","7146","Business Phone Number: Валидация и форматы","firefox","Fri May 15 10:19:01 UTC 2026","passed","Fri May 15 10:19:08 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Forgot Password - проверка функциональности","webkit","Fri May 15 10:32:42 UTC 2026","skipped","Fri May 15 10:32:42 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","29958","Навигация и проверка страницы Request Quotes","chromium","Fri May 15 10:02:48 UTC 2026","passed","Fri May 15 10:03:18 UTC 2026","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","120097","reCAPTCHA: Visibility and Integration","chromium","Fri May 15 09:55:24 UTC 2026","broken","Fri May 15 09:57:24 UTC 2026","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","1","Password - проверка пробелов","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена (user@)","chromium","Fri May 15 09:42:47 UTC 2026","skipped","Fri May 15 09:42:47 UTC 2026","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
