"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","2909","Успешная авторизация с валидными данными","chromium","2026-08-14","failed","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","69488","Full Name: Валидация и форматы","chromium","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка производительности","chromium","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Email - проверка регистра","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Email - проверка регистра","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30167","Проверка элементов футера и навигационных ссылок","firefox","2026-08-14","broken","2026-08-14","Footer and Links Validation @regression","ui/navigation/M Footer Navigation and Sections Audit.spec.ts","",""
"","7557","Загрузка и удаление логотипа в Contractor Profile Setup","chromium","2026-08-14","failed","2026-08-14","Business Logo Management Suite @regression","ui/navigation/E Login and Navigation to Contractor Profile Setup - User use Lite plan.spec.ts","",""
"","0","Forgot Password - проверка функциональности","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка максимальной длины","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","6850","Проверка элементов навигации и контента","chromium","2026-08-14","failed","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","30233","Комплексная проверка вкладки E-dition и интерактивного iframe","firefox","2026-08-14","broken","2026-08-14","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","1","Проверка видимости полей формы","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","2109","Delete Admin Action - Cancel/Dismiss @new","chromium","2026-08-14","passed","2026-08-14","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","22886","Password Confirmation: Валидация и безопасность","webkit","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка спецсимволов","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без домена верхнего уровня (user@test)","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","firefox","2026-08-14","skipped","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка стилей элементов","firefox","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","4554","01 - Авторизация и навигация на страницу Explanation","chromium","2026-08-14","failed","2026-08-14","Login and Navigation Suite @regression @smoke","ui/navigation/D Login and Navigation to Explanation - User use Lite plan.spec.ts","",""
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","12615","Password Confirmation: Валидация и безопасность","chromium","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка максимальной длины","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Password - проверка сложности пароля","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка минимальной длины","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка сообщения об ошибке для неверного пароля","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","8086","Full Name: Валидация и стили","chromium","2026-08-14","passed","2026-08-14","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
"","0","Password - проверка безопасности (XSS и SQL-инъекции)","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Пустой ввод","chromium","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Email - проверка лишних пробелов","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Remember Me - проверка чекбокса ""Запомнить меня""","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","1","Валидация обязательных полей","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Визуальные проверки и доступность","firefox","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Валидация некорректного email: без @ (user)","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","70966","Full Name: Валидация и форматы","firefox","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Email - проверка лишних пробелов","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидный поисковый запрос через Enter","chromium","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke > Search Functionality Audit @search","ui/home/L Home Page .spec.ts","",""
"","0","Registration Submission: End-to-End Flow","webkit","2026-08-14","skipped","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Валидация некорректного email: без @ (user)","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация некорректного email: без имени пользователя (@test.com)","webkit","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","30386","Комплексная проверка вкладки E-dition и интерактивного iframe","chromium","2026-08-14","broken","2026-08-14","Home Page E-dition Tab Audit @regression","ui/home/P Home Page Tab E-dition.spec.ts","",""
"","6210","Комплексная проверка элементов хедера и навигации","firefox","2026-08-14","passed","2026-08-14","Header Navigation Audit @regression","ui/navigation/N Header Navigation and UI Audit.spec.ts","",""
"","4308","Успешная авторизация с валидными данными","firefox","2026-08-14","failed","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","UI/UX: Проверка адаптивности и пользовательского интерфейса","webkit","2026-08-14","skipped","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Проверка производительности","firefox","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","120554","reCAPTCHA: Visibility and Integration","webkit","2026-08-14","broken","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Forgot Password - проверка функциональности","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","10535","Business Name: Валидация и стили","webkit","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","1","Функциональные клики в навигации","firefox","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","0","Валидация некорректного email: точка в конце домена (user@test.)","chromium","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Валидация обязательных полей","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","29926","Навигация и проверка страницы Request Quotes","chromium","2026-08-14","passed","2026-08-14","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","0","Валидация формата email","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","5766","Business Name: Валидация и стили","chromium","2026-08-14","passed","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Password - проверка безопасности (XSS и SQL-инъекции)","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Проверка стилей элементов","chromium","2026-08-14","skipped","2026-08-14","Home Page Tests @regression @smoke","ui/home/L Home Page .spec.ts","",""
"","120125","reCAPTCHA: Visibility and Integration","firefox","2026-08-14","broken","2026-08-14","Contractor Registration Fields @regression","ui/auth/B Sign Up Form Contractor Registration .spec.ts","",""
"","0","Неуспешная авторизация с неверными данными","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","0","Password - проверка сложности пароля","firefox","2026-08-14","skipped","2026-08-14","Login Form Suite @regression @smoke","ui/auth/A Login Form Validation.spec.ts","",""
"","10051","Search, Sort and View Admin Details","webkit","2026-08-14","passed","2026-08-14","Admin Panel / All Admins Management @regression","ui/admin/Q Admin Panel All Admins.spec.ts","",""
"","31260","Навигация и проверка страницы Request Quotes","firefox","2026-08-14","passed","2026-08-14","Request Quotes Suite @regression","ui/navigation/H Login and Navigation to Request Quotes - User use Lite plan.spec.ts","",""
"","5822","Навигация к форме Homeowner Signup и проверка отображения","firefox","2026-08-14","passed","2026-08-14","Homeowner Signup Navigation @regression","ui/auth/C Sign Up Form Homeowner.spec.ts","",""
